Timestamp,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2016-12-08T12:00:00,-65.3255,12192.0,,,11.2,,3,12
2016-12-08T13:00:00,-100.2365,15084.5,,,7.3,,3,12
2016-12-08T14:00:00,-68.78616667,17977.0,,,3.4,,3,12
2016-12-08T15:00:00,-75.8615,24524.5,,,4.3,,3,12
2016-12-08T16:00:00,-32.543,31072.0,,,5.2,,3,12
2016-12-08T17:00:00,31.36016667,29936.0,,,5.75,,3,12
2016-12-08T18:00:00,82.5545,28800.0,,,6.3,,3,12
2016-12-08T19:00:00,133.05416670000002,24566.0,,,7.3,,3,12
2016-12-08T20:00:00,135.75066669999998,20332.0,,,8.3,,3,12
2016-12-08T21:00:00,83.50299999999999,17914.5,,,7.5,,3,12
2016-12-08T22:00:00,53.14416667,15497.0,,,6.7,,3,12
2016-12-08T23:00:00,22.78533333,15850.666669999999,,,8.866666667,,3,12
2016-12-09T00:00:00,-7.5735,16204.333330000001,,,11.03333333,,4,12
2016-12-09T01:00:00,-37.93233333,16558.0,,,13.2,,4,12
2016-12-09T02:00:00,-68.29116667,16911.66667,,,15.36666667,,4,12
2016-12-09T03:00:00,-98.65,17265.33333,,,17.53333333,,4,12
2016-12-09T04:00:00,-97.80816667,17619.0,,,19.7,,4,12
2016-12-09T05:00:00,-25.35166667,23254.5,,,14.95,,4,12
2016-12-09T06:00:00,60.758,28890.0,,,10.2,,4,12
2016-12-09T07:00:00,93.94433333,22667.0,,,6.95,,4,12
2016-12-09T08:00:00,66.7865,16444.0,,,3.7,,4,12
2016-12-09T09:00:00,66.18175,12895.0,,,4.1,,4,12
2016-12-09T10:00:00,43.24993333,9346.0,,,4.5,,4,12
2016-12-09T11:00:00,20.31811667,9500.0,,,4.8,,4,12
2016-12-09T12:00:00,-2.6137,9654.0,,,5.1,,4,12
2016-12-09T13:00:00,-25.54551667,9808.0,,,5.4,,4,12
2016-12-09T14:00:00,-48.47733333,9962.0,,,5.7,,4,12
2016-12-09T15:00:00,-69.3285,16744.5,,,7.45,,4,12
2016-12-09T16:00:00,-70.8415,23527.0,,,9.2,,4,12
2016-12-09T17:00:00,-31.1755,28763.5,,,6.8,,4,12
2016-12-09T18:00:00,55.12533333,34000.0,,,4.4,,4,12
2016-12-09T19:00:00,103.0926667,27068.0,,,4.4,,4,12
2016-12-09T20:00:00,154.4478333,20136.0,,,4.4,,4,12
2016-12-09T21:00:00,110.87700000000001,16534.0,,,4.45,,4,12
2016-12-09T22:00:00,77.50917143,12932.0,,,4.5,,4,12
2016-12-09T23:00:00,44.14134286,11729.0,,,5.183333333,,4,12
2016-12-10T00:00:00,10.77351429,10526.0,,,5.8666666670000005,,5,12
2016-12-10T01:00:00,-22.59431429,9323.0,,,6.55,,5,12
2016-12-10T02:00:00,-55.96214286,8120.0,,,7.233333332999999,,5,12
2016-12-10T03:00:00,-89.32997143,6917.0,,,7.916666667,,5,12
2016-12-10T04:00:00,-122.6978,5714.0,,,8.6,,5,12
2016-12-10T05:00:00,-108.92216670000002,17013.5,,,11.3,,5,12
2016-12-10T06:00:00,-45.01866667,28313.0,,,14.0,,5,12
2016-12-10T07:00:00,66.53683333,24646.5,,,10.0,,5,12
2016-12-10T08:00:00,122.90899999999999,20980.0,,,6.0,,5,12
2016-12-10T09:00:00,100.7028333,15524.5,,,6.55,,5,12
2016-12-10T10:00:00,84.2358,10069.0,,,7.1,,5,12
2016-12-10T11:00:00,52.15680667,11354.66667,,,7.033333333,,5,12
2016-12-10T12:00:00,20.07781333,12640.33333,,,6.966666667,,5,12
2016-12-10T13:00:00,-12.00118,13926.0,,,6.9,,5,12
2016-12-10T14:00:00,-44.08017333,15211.666669999999,,,6.833333333,,5,12
2016-12-10T15:00:00,-76.15916667,16497.33333,,,6.766666667000001,,5,12
2016-12-10T16:00:00,-89.79633333,17783.0,,,6.7,,5,12
2016-12-10T17:00:00,-81.62366667,26067.5,,,6.3,,5,12
2016-12-10T18:00:00,-30.3945,34352.0,,,5.9,,5,12
2016-12-10T19:00:00,103.68700000000001,31201.5,,,4.2,,5,12
2016-12-10T20:00:00,160.498,28051.0,,,2.5,,5,12
2016-12-10T21:00:00,164.3378333,21583.0,,,2.95,,5,12
2016-12-10T22:00:00,99.92566667,15115.0,,,3.4,,5,12
2016-12-10T23:00:00,57.41747222,16359.125,,,5.2125,,5,12
2016-12-11T00:00:00,14.90927778,17603.25,,,7.025,,6,12
2016-12-11T01:00:00,-27.59891667,18847.375,,,8.8375,,6,12
2016-12-11T02:00:00,-70.10711111,20091.5,,,10.65,,6,12
2016-12-11T03:00:00,-112.61530559999999,21335.625,,,12.4625,,6,12
2016-12-11T04:00:00,-155.1235,22579.75,,,14.275,,6,12
2016-12-11T05:00:00,-171.8921667,23823.875,,,16.0875,,6,12
2016-12-11T06:00:00,-137.749,25068.0,,,17.9,,6,12
2016-12-11T07:00:00,-42.37233333,30884.5,,,12.15,,6,12
2016-12-11T08:00:00,116.53666670000001,36701.0,,,6.4,,6,12
2016-12-11T09:00:00,100.3241667,28316.5,,,7.35,,6,12
2016-12-11T10:00:00,106.12100000000001,19932.0,,,8.3,,6,12
2016-12-11T11:00:00,49.5326,15832.5,,,7.75,,6,12
2016-12-11T12:00:00,12.5477,11733.0,,,7.2,,6,12
2016-12-11T13:00:00,-24.4372,10486.5,,,7.55,,6,12
2016-12-11T14:00:00,-61.4221,9240.0,,,7.9,,6,12
2016-12-11T15:00:00,-98.40700000000001,7993.5,,,8.25,,6,12
2016-12-11T16:00:00,-124.31016670000001,6747.0,,,8.6,,6,12
2016-12-11T17:00:00,-144.31316669999998,18033.5,,,8.15,,6,12
2016-12-11T18:00:00,-127.46483329999998,29320.0,,,7.7,,6,12
2016-12-11T19:00:00,-22.13983333,32064.5,,,6.15,,6,12
2016-12-11T20:00:00,148.7438333,34809.0,,,4.6,,6,12
2016-12-11T21:00:00,187.1505,26888.0,,,4.1,,6,12
2016-12-11T22:00:00,156.9888333,18967.0,,,3.6,,6,12
2016-12-11T23:00:00,77.007,12323.0,,,6.4,,6,12
2016-12-12T00:00:00,28.30983333,5679.0,,,9.2,,0,12
2016-12-12T01:00:00,-20.38733333,6470.0,,,11.85,,0,12
2016-12-12T02:00:00,-69.0845,7261.0,,,14.5,,0,12
2016-12-12T03:00:00,-117.78166670000002,8052.0,,,17.15,,0,12
2016-12-12T04:00:00,-166.47883330000002,8843.0,,,19.8,,0,12
2016-12-12T05:00:00,-215.176,9634.0,,,22.45,,0,12
2016-12-12T06:00:00,-215.4358333,10425.0,,,25.1,,0,12
2016-12-12T07:00:00,-177.7823333,27667.5,,,32.25,,0,12
2016-12-12T08:00:00,-61.4025,44910.0,,,39.4,,0,12
2016-12-12T09:00:00,160.1476667,37950.0,,,23.55,,0,12
2016-12-12T10:00:00,208.0071667,30990.0,,,7.7,,0,12
2016-12-12T11:00:00,212.7161667,23935.0,,,14.05,,0,12
2016-12-12T12:00:00,143.387,16880.0,,,20.4,,0,12
2016-12-12T13:00:00,100.01,10776.5,,,15.65,,0,12
2016-12-12T14:00:00,37.02866667,4673.0,,,10.9,,0,12
2016-12-12T15:00:00,-25.95266667,3118.5,,,10.0,,0,12
2016-12-12T16:00:00,-88.934,1564.0,,,9.1,,0,12
2016-12-12T17:00:00,-115.46783329999998,7061.0,,,10.5,,0,12
2016-12-12T18:00:00,-121.81416670000002,12558.0,,,11.9,,0,12
2016-12-12T19:00:00,-84.74216667,21819.0,,,9.95,,0,12
2016-12-12T20:00:00,77.17716667,31080.0,,,8.0,,0,12
2016-12-12T21:00:00,181.5156667,22264.0,,,8.15,,0,12
2016-12-12T22:00:00,188.34466669999998,13448.0,,,8.3,,0,12
2016-12-12T23:00:00,124.85166670000001,8656.0,,,9.4,,0,12
2016-12-13T00:00:00,74.48172222,3864.0,,,10.5,,1,12
2016-12-13T01:00:00,24.11177778,3453.5,,,12.26666667,,1,12
2016-12-13T02:00:00,-26.25816667,3043.0,,,14.03333333,,1,12
2016-12-13T03:00:00,-76.62811111,2632.5,,,15.8,,1,12
2016-12-13T04:00:00,-126.99805559999999,2222.0,,,17.56666667,,1,12
2016-12-13T05:00:00,-177.368,1811.5,,,19.33333333,,1,12
2016-12-13T06:00:00,-219.97283330000002,1401.0,,,21.1,,1,12
2016-12-13T07:00:00,-227.1223333,11858.5,,,31.8,,1,12
2016-12-13T08:00:00,-172.3313333,22316.0,,,42.5,,1,12
2016-12-13T09:00:00,-3.665166667,30860.5,,,27.0,,1,12
2016-12-13T10:00:00,223.8498333,39405.0,,,11.5,,1,12
2016-12-13T11:00:00,261.3345,25949.5,,,17.4,,1,12
2016-12-13T12:00:00,209.62433330000002,12494.0,,,23.3,,1,12
2016-12-13T13:00:00,175.1205,7798.5,,,22.95,,1,12
2016-12-13T14:00:00,143.1586667,3103.0,,,22.6,,1,12
2016-12-13T15:00:00,84.35894444,2068.5,,,20.9,,1,12
2016-12-13T16:00:00,25.55922222,1034.0,,,19.2,,1,12
2016-12-13T17:00:00,-33.2405,835.0,,,13.7,,1,12
2016-12-13T18:00:00,-59.03983333,636.0,,,8.2,,1,12
2016-12-13T19:00:00,-50.9145,1140.5,,,8.95,,1,12
2016-12-13T20:00:00,-2.941666667,1645.0,,,9.7,,1,12
2016-12-13T21:00:00,114.94783329999999,1442.0,,,10.45,,1,12
2016-12-13T22:00:00,152.1696667,1239.0,,,11.2,,1,12
2016-12-13T23:00:00,150.0701667,837.5,,,13.2,,1,12
2016-12-14T00:00:00,120.773,436.0,,,15.2,,2,12
2016-12-14T01:00:00,77.03588889,410.8333333,,,18.26666667,,2,12
2016-12-14T02:00:00,33.29877778,385.6666667,,,21.33333333,,2,12
2016-12-14T03:00:00,-10.43833333,360.5,,,24.4,,2,12
2016-12-14T04:00:00,-54.17544444,335.3333333,,,27.46666667,,2,12
2016-12-14T05:00:00,-97.91255556,310.1666667,,,30.53333333,,2,12
2016-12-14T06:00:00,-141.64966669999998,285.0,,,33.6,,2,12
2016-12-14T07:00:00,-177.64700000000002,792.0,,,25.95,,2,12
2016-12-14T08:00:00,-188.24716669999998,1299.0,,,18.3,,2,12
2016-12-14T09:00:00,-144.3315,20273.5,,,45.35,,2,12
2016-12-14T10:00:00,16.26266667,39248.0,,,72.4,,2,12
2016-12-14T11:00:00,259.3443333,23905.5,,,43.25,,2,12
2016-12-14T12:00:00,241.8423333,8563.0,,,14.1,,2,12
2016-12-14T13:00:00,197.1633333,5352.5,,,20.2,,2,12
2016-12-14T14:00:00,165.9088333,2142.0,,,26.3,,2,12
2016-12-14T15:00:00,121.361,1344.0,,,24.9,,2,12
2016-12-14T16:00:00,66.80473333,546.0,,,23.5,,2,12
2016-12-14T17:00:00,12.24846667,451.5,,,24.3,,2,12
2016-12-14T18:00:00,-42.3078,357.0,,,25.1,,2,12
2016-12-14T19:00:00,-54.94233333,458.0,,,22.55,,2,12
2016-12-14T20:00:00,-33.4595,559.0,,,20.0,,2,12
2016-12-14T21:00:00,2.454333333,704.5,,,18.9,,2,12
2016-12-14T22:00:00,101.865,850.0,,,17.8,,2,12
2016-12-14T23:00:00,130.1796667,646.5,,,18.05,,2,12
2016-12-15T00:00:00,123.73466670000002,443.0,,,18.3,,3,12
2016-12-15T01:00:00,68.331,360.5,,,19.4,,3,12
2016-12-15T02:00:00,32.172125,278.0,,,20.5,,3,12
2016-12-15T03:00:00,-3.98675,367.1666667,,,19.75,,3,12
2016-12-15T04:00:00,-40.145625,456.33333330000005,,,19.0,,3,12
2016-12-15T05:00:00,-76.3045,545.5,,,18.25,,3,12
2016-12-15T06:00:00,-112.463375,634.6666667000001,,,17.5,,3,12
2016-12-15T07:00:00,-148.62225,723.8333332999999,,,16.75,,3,12
2016-12-15T08:00:00,-190.05933330000002,813.0,,,16.0,,3,12
2016-12-15T09:00:00,-173.86599999999999,17544.0,,,41.65,,3,12
2016-12-15T10:00:00,-103.1025,34275.0,,,67.3,,3,12
2016-12-15T11:00:00,55.44516667,25807.0,,,49.15,,3,12
2016-12-15T12:00:00,201.8085,17339.0,,,31.0,,3,12
2016-12-15T13:00:00,206.64700000000002,12679.5,,,22.05,,3,12
2016-12-15T14:00:00,90.85183333,8020.0,,,13.1,,3,12
2016-12-15T15:00:00,143.4793333,5100.5,,,14.7,,3,12
2016-12-15T16:00:00,79.949,2181.0,,,16.3,,3,12
2016-12-15T17:00:00,40.69777778,1387.5,,,25.6,,3,12
2016-12-15T18:00:00,1.4465555559999999,594.0,,,34.9,,3,12
2016-12-15T19:00:00,-37.80466667,652.0,,,23.3,,3,12
2016-12-15T20:00:00,-27.4695,710.0,,,11.7,,3,12
2016-12-15T21:00:00,-30.14266667,1089.5,,,11.7,,3,12
2016-12-15T22:00:00,12.04616667,1469.0,,,11.7,,3,12
2016-12-15T23:00:00,96.52983333,1229.5,,,12.45,,3,12
2016-12-16T00:00:00,100.0615,990.0,,,13.2,,4,12
2016-12-16T01:00:00,92.99233333,702.0,,,12.1,,4,12
2016-12-16T02:00:00,60.68428571,414.0,,,11.0,,4,12
2016-12-16T03:00:00,28.3762381,436.83333330000005,,,11.15,,4,12
2016-12-16T04:00:00,-3.9318095239999997,459.66666669999995,,,11.3,,4,12
2016-12-16T05:00:00,-36.23985714,482.5,,,11.45,,4,12
2016-12-16T06:00:00,-68.54790476,505.33333330000005,,,11.6,,4,12
2016-12-16T07:00:00,-100.8559524,528.1666667,,,11.75,,4,12
2016-12-16T08:00:00,-133.164,551.0,,,11.9,,4,12
2016-12-16T09:00:00,-173.4708333,6526.0,,,18.1,,4,12
2016-12-16T10:00:00,-153.61866669999998,12501.0,,,24.3,,4,12
2016-12-16T11:00:00,-60.043,30335.0,,,20.35,,4,12
2016-12-16T12:00:00,100.4263333,48169.0,,,16.4,,4,12
2016-12-16T13:00:00,181.6163333,29653.5,,,8.2,,4,12
2016-12-16T14:00:00,127.30799999999999,11138.0,,,0.0,,4,12
2016-12-16T15:00:00,52.60316667,9194.5,,,0.0,,4,12
2016-12-16T16:00:00,72.30816667,7251.0,,,0.0,,4,12
2016-12-16T17:00:00,39.74077778,4385.5,,,0.0,,4,12
2016-12-16T18:00:00,7.173388889,1520.0,,,0.0,,4,12
2016-12-16T19:00:00,-25.394000000000002,1110.5,,,0.0,,4,12
2016-12-16T20:00:00,-18.18983333,701.0,,,0.0,,4,12
2016-12-16T21:00:00,-26.40116667,1509.0,,,0.0,,4,12
2016-12-16T22:00:00,-32.94266667,2317.0,,,0.0,,4,12
2016-12-16T23:00:00,47.06383333,2047.5,,,0.0,,4,12
2016-12-17T00:00:00,105.55733329999998,1778.0,,,0.0,,5,12
2016-12-17T01:00:00,84.18083333,1283.0,,,0.0,,5,12
2016-12-17T02:00:00,60.168,788.0,,,0.0,,5,12
2016-12-17T03:00:00,33.06333333,728.1666667000001,,,0.0,,5,12
2016-12-17T04:00:00,5.958666667,668.3333332999999,,,0.0,,5,12
2016-12-17T05:00:00,-21.146,608.5,,,0.0,,5,12
2016-12-17T06:00:00,-48.25066667,548.6666667000001,,,0.0,,5,12
2016-12-17T07:00:00,-75.35533333,488.83333330000005,,,0.0,,5,12
2016-12-17T08:00:00,-102.46,429.0,,,0.0,,5,12
2016-12-17T09:00:00,-127.0345,5307.0,,,0.0,,5,12
2016-12-17T10:00:00,-134.9241667,10185.0,,,0.0,,5,12
2016-12-17T11:00:00,-99.6385,20536.5,,,0.0,,5,12
2016-12-17T12:00:00,-23.65533333,30888.0,,,0.0,,5,12
2016-12-17T13:00:00,96.0105,24936.5,,,0.0,,5,12
2016-12-17T14:00:00,116.5105,18985.0,,,0.0,,5,12
2016-12-17T15:00:00,91.00716667,13498.5,,,0.0,,5,12
2016-12-17T16:00:00,58.5045,8012.0,,,0.0,,5,12
2016-12-17T17:00:00,48.3745,5442.5,,,0.0,,5,12
2016-12-17T18:00:00,33.34291667,2873.0,,,0.0,,5,12
2016-12-17T19:00:00,18.31133333,1745.5,,,0.0,,5,12
2016-12-17T20:00:00,3.27975,618.0,,,0.0,,5,12
2016-12-17T21:00:00,-11.75183333,877.5,,,0.0,,5,12
2016-12-17T22:00:00,13.37466667,1137.0,,,0.0,,5,12
2016-12-17T23:00:00,-30.62816667,6406.5,,,0.0,,5,12
2016-12-18T00:00:00,23.11733333,11676.0,,,0.0,,6,12
2016-12-18T01:00:00,101.0455,6512.0,,,0.0,,6,12
2016-12-18T02:00:00,87.7275,1348.0,,,0.0,,6,12
2016-12-18T03:00:00,53.481,1260.0,,,0.0,,6,12
2016-12-18T04:00:00,25.6034,1172.0,,,0.0,,6,12
2016-12-18T05:00:00,-2.2742,2863.666667,,,0.0,,6,12
2016-12-18T06:00:00,-30.1518,4555.333333,,,0.0,,6,12
2016-12-18T07:00:00,-58.0294,6247.0,,,0.0,,6,12
2016-12-18T08:00:00,-85.90700000000001,7938.666667,,,0.0,,6,12
2016-12-18T09:00:00,-113.7846,9630.333333,,,0.0,,6,12
2016-12-18T10:00:00,-100.4838333,11322.0,,,0.0,,6,12
2016-12-18T11:00:00,-81.3525,16870.5,,,0.0,,6,12
2016-12-18T12:00:00,-68.51483333,22419.0,,,0.0,,6,12
2016-12-18T13:00:00,-16.282,24346.5,,,0.0,,6,12
2016-12-18T14:00:00,40.97883333,26274.0,,,0.0,,6,12
2016-12-18T15:00:00,76.2875,21699.0,,,0.0,,6,12
2016-12-18T16:00:00,67.14583333,17124.0,,,0.0,,6,12
2016-12-18T17:00:00,71.8355,12866.5,,,0.0,,6,12
2016-12-18T18:00:00,50.06516667,8609.0,,,0.0,,6,12
2016-12-18T19:00:00,58.9105,6196.0,,,0.0,,6,12
2016-12-18T20:00:00,40.59295833,3783.0,,,0.0,,6,12
2016-12-18T21:00:00,22.27541667,2513.0,,,0.0,,6,12
2016-12-18T22:00:00,3.957875,1243.0,,,0.0,,6,12
2016-12-18T23:00:00,-14.35966667,1801.5,,,0.0,,6,12
2016-12-19T00:00:00,-39.61116667,2360.0,,,0.0,,0,12
2016-12-19T01:00:00,-3.577833333,2826.0,,,0.0,,0,12
2016-12-19T02:00:00,69.41916667,3292.0,,,0.0,,0,12
2016-12-19T03:00:00,76.08333333,2394.0,,,0.0,,0,12
2016-12-19T04:00:00,96.1472,1496.0,,,0.0,,0,12
2016-12-19T05:00:00,61.155559999999994,1446.0,,,0.0,,0,12
2016-12-19T06:00:00,26.16392,1396.0,,,0.0,,0,12
2016-12-19T07:00:00,-8.82772,1065.0,,,0.0,,0,12
2016-12-19T08:00:00,-43.819359999999996,734.0,,,0.0,,0,12
2016-12-19T09:00:00,-78.811,4208.5,,,0.0,,0,12
2016-12-19T10:00:00,-66.20616667,7683.0,,,0.0,,0,12
2016-12-19T11:00:00,-85.37416667,13046.5,,,0.0,,0,12
2016-12-19T12:00:00,-61.56633333,18410.0,,,0.0,,0,12
2016-12-19T13:00:00,-41.79133333,24703.0,,,0.0,,0,12
2016-12-19T14:00:00,5.780333333,30996.0,,,0.0,,0,12
2016-12-19T15:00:00,63.836999999999996,24074.5,,,0.0,,0,12
2016-12-19T16:00:00,127.25033329999998,17153.0,,,0.0,,0,12
2016-12-19T17:00:00,126.60883329999999,14509.0,,,0.0,,0,12
2016-12-19T18:00:00,115.33083329999998,11865.0,,,0.0,,0,12
2016-12-19T19:00:00,113.54166670000001,10111.0,,,0.0,,0,12
2016-12-19T20:00:00,77.358,8357.0,,,0.0,,0,12
2016-12-19T21:00:00,46.99100000000001,7246.0,,,0.0,,0,12
2016-12-19T22:00:00,16.624000000000002,6135.0,,,0.0,,0,12
2016-12-19T23:00:00,-13.743,5969.0,,,0.0,,0,12
2016-12-20T00:00:00,-44.11,5803.0,,,0.0,,1,12
2016-12-20T01:00:00,-74.477,9010.0,,,0.0,,1,12
2016-12-20T02:00:00,-41.11316667,12217.0,,,0.0,,1,12
2016-12-20T03:00:00,30.32083333,10834.0,,,0.0,,1,12
2016-12-20T04:00:00,60.80033333,9451.0,,,0.0,,1,12
2016-12-20T05:00:00,74.48583333,6767.0,,,0.0,,1,12
2016-12-20T06:00:00,92.32316667,4083.0,,,0.0,,1,12
2016-12-20T07:00:00,98.59716667,3588.0,,,0.0,,1,12
2016-12-20T08:00:00,95.93766667,3093.0,,,0.0,,1,12
2016-12-20T09:00:00,45.76525,2879.5,,,0.0,,1,12
2016-12-20T10:00:00,-4.407166667,2666.0,,,0.0,,1,12
2016-12-20T11:00:00,-8.695333332999999,13368.0,,,0.0,,1,12
2016-12-20T12:00:00,-34.77483333,24070.0,,,0.0,,1,12
2016-12-20T13:00:00,-57.81666667,26934.0,,,0.0,,1,12
2016-12-20T14:00:00,-59.675,29798.0,,,0.0,,1,12
2016-12-20T15:00:00,-7.2118333329999995,31722.0,,,0.0,,1,12
2016-12-20T16:00:00,40.63383333,33646.0,,,0.0,,1,12
2016-12-20T17:00:00,95.874,23386.0,,,0.0,,1,12
2016-12-20T18:00:00,147.701,13126.0,,,0.0,,1,12
2016-12-20T19:00:00,148.78916669999998,11776.5,,,0.0,,1,12
2016-12-20T20:00:00,120.54616670000001,10427.0,,,0.0,,1,12
2016-12-20T21:00:00,82.97990556,10027.0,,,0.0,,1,12
2016-12-20T22:00:00,45.41364444,9627.0,,,0.0,,1,12
2016-12-20T23:00:00,7.847383333,8150.0,,,0.0,,1,12
2016-12-21T00:00:00,-29.71887778,6673.0,,,0.0,,2,12
2016-12-21T01:00:00,-67.28513889,7636.0,,,0.0,,2,12
2016-12-21T02:00:00,-104.8514,8599.0,,,0.0,,2,12
2016-12-21T03:00:00,-100.63600000000001,14283.5,,,0.0,,2,12
2016-12-21T04:00:00,-33.3265,19968.0,,,0.0,,2,12
2016-12-21T05:00:00,36.91566667,18397.5,,,0.0,,2,12
2016-12-21T06:00:00,60.29866667,16827.0,,,0.0,,2,12
2016-12-21T07:00:00,96.6835,12848.5,,,0.0,,2,12
2016-12-21T08:00:00,119.3905,8870.0,,,0.0,,2,12
2016-12-21T09:00:00,88.38083333,7346.0,,,0.0,,2,12
2016-12-21T10:00:00,56.95733333,5822.0,,,0.0,,2,12
2016-12-21T11:00:00,29.33966667,10198.0,,,0.0,,2,12
2016-12-21T12:00:00,3.153833333,14574.0,,,0.0,,2,12
2016-12-21T13:00:00,-22.7385,21041.5,,,0.0,,2,12
2016-12-21T14:00:00,-42.9305,27509.0,,,0.0,,2,12
2016-12-21T15:00:00,-52.96033333,29932.0,,,0.0,,2,12
2016-12-21T16:00:00,-15.74466667,32355.0,,,0.0,,2,12
2016-12-21T17:00:00,41.335,25883.0,,,0.0,,2,12
2016-12-21T18:00:00,101.9706667,19411.0,,,0.0,,2,12
2016-12-21T19:00:00,151.56,15546.5,,,0.0,,2,12
2016-12-21T20:00:00,154.2575,11682.0,,,0.0,,2,12
2016-12-21T21:00:00,103.08975,10868.0,,,0.0,,2,12
2016-12-21T22:00:00,66.227125,10054.0,,,0.0,,2,12
2016-12-21T23:00:00,29.3645,9326.25,,,0.0,,2,12
2016-12-22T00:00:00,-7.498125,8598.5,,,0.0,,3,12
2016-12-22T01:00:00,-44.36075,7870.75,,,0.0,,3,12
2016-12-22T02:00:00,-81.223375,7143.0,,,0.0,,3,12
2016-12-22T03:00:00,-118.086,11886.5,,,0.0,,3,12
2016-12-22T04:00:00,-110.3265,16630.0,,,0.0,,3,12
2016-12-22T05:00:00,-19.94833333,20849.0,,,0.0,,3,12
2016-12-22T06:00:00,27.755,25068.0,,,0.0,,3,12
2016-12-22T07:00:00,62.29333333,18901.5,,,0.0,,3,12
2016-12-22T08:00:00,81.734,12735.0,,,0.0,,3,12
2016-12-22T09:00:00,101.9081667,10653.5,,,0.0,,3,12
2016-12-22T10:00:00,67.268,8572.0,,,0.0,,3,12
2016-12-22T11:00:00,51.1335,7151.5,,,0.0,,3,12
2016-12-22T12:00:00,-9.8535,5731.0,,,0.0,,3,12
2016-12-22T13:00:00,-17.371,10523.5,,,0.0,,3,12
2016-12-22T14:00:00,-48.63733333,15316.0,,,0.0,,3,12
2016-12-22T15:00:00,-82.26516667,15991.0,,,0.0,,3,12
2016-12-22T16:00:00,-65.27,16666.0,,,0.0,,3,12
2016-12-22T17:00:00,0.289,21655.5,,,0.0,,3,12
2016-12-22T18:00:00,75.92233333,26645.0,,,0.0,,3,12
2016-12-22T19:00:00,126.56299999999999,19713.0,,,0.0,,3,12
2016-12-22T20:00:00,139.15816669999998,12781.0,,,0.0,,3,12
2016-12-22T21:00:00,115.5265,10961.0,,,0.0,,3,12
2016-12-22T22:00:00,84.04925,9141.0,,,0.0,,3,12
2016-12-22T23:00:00,52.571999999999996,9323.166667,,,0.0,,3,12
2016-12-23T00:00:00,21.09475,9505.333333,,,0.0,,4,12
2016-12-23T01:00:00,-10.3825,9687.5,,,0.0,,4,12
2016-12-23T02:00:00,-41.85975,9869.666667,,,0.0,,4,12
2016-12-23T03:00:00,-73.337,10051.83333,,,0.0,,4,12
2016-12-23T04:00:00,-97.14383333,10234.0,,,0.0,,4,12
2016-12-23T05:00:00,-77.98733333,17863.5,,,0.0,,4,12
2016-12-23T06:00:00,-33.78883333,25493.0,,,0.0,,4,12
2016-12-23T07:00:00,25.92333333,25363.5,,,0.0,,4,12
2016-12-23T08:00:00,76.82600000000001,25234.0,,,0.0,,4,12
2016-12-23T09:00:00,90.4105,17897.0,,,0.0,,4,12
2016-12-23T10:00:00,105.1625,10560.0,,,0.0,,4,12
2016-12-23T11:00:00,91.40833333,8516.5,,,0.0,,4,12
2016-12-23T12:00:00,86.887,6473.0,,,0.0,,4,12
2016-12-23T13:00:00,0.046,6348.5,,,0.0,,4,12
2016-12-23T14:00:00,-26.746,6224.0,,,0.0,,4,12
2016-12-23T15:00:00,-21.36766667,14197.0,,,0.0,,4,12
2016-12-23T16:00:00,-19.2935,22170.0,,,0.0,,4,12
2016-12-23T17:00:00,-28.51866667,26625.0,,,0.0,,4,12
2016-12-23T18:00:00,29.34766667,31080.0,,,0.0,,4,12
2016-12-23T19:00:00,107.4475,22270.5,,,0.0,,4,12
2016-12-23T20:00:00,152.5478333,13461.0,,,0.0,,4,12
2016-12-23T21:00:00,148.26483330000002,11240.5,,,0.0,,4,12
2016-12-23T22:00:00,92.24799999999999,9020.0,,,0.0,,4,12
2016-12-23T23:00:00,62.92791667,8902.666667,,,0.0,,4,12
2016-12-24T00:00:00,33.60783333,8785.333333,,,0.0,,5,12
2016-12-24T01:00:00,4.28775,8668.0,,,0.0,,5,12
2016-12-24T02:00:00,-25.03233333,8550.666667,,,0.0,,5,12
2016-12-24T03:00:00,-54.35241667,8433.333333,,,0.0,,5,12
2016-12-24T04:00:00,-83.6725,8316.0,,,0.0,,5,12
2016-12-24T05:00:00,-95.906,16655.5,,,0.0,,5,12
2016-12-24T06:00:00,-63.9085,24995.0,,,0.0,,5,12
2016-12-24T07:00:00,-2.464666667,26972.5,,,0.0,,5,12
2016-12-24T08:00:00,58.9625,28950.0,,,0.0,,5,12
2016-12-24T09:00:00,93.36583333,21741.5,,,0.0,,5,12
2016-12-24T10:00:00,88.27316667,14533.0,,,0.0,,5,12
2016-12-24T11:00:00,97.859,11240.0,,,0.0,,5,12
2016-12-24T12:00:00,68.325,7947.0,,,0.0,,5,12
2016-12-24T13:00:00,11.1205,6717.5,,,0.0,,5,12
2016-12-24T14:00:00,-46.083999999999996,5488.0,,,0.0,,5,12
2016-12-24T15:00:00,-38.887,9297.5,,,0.0,,5,12
2016-12-24T16:00:00,-67.05466667,13107.0,,,0.0,,5,12
2016-12-24T17:00:00,-80.95166667,20551.0,,,0.0,,5,12
2016-12-24T18:00:00,-56.43899999999999,27995.0,,,0.0,,5,12
2016-12-24T19:00:00,69.01566667,22611.5,,,0.0,,5,12
2016-12-24T20:00:00,127.944,17228.0,,,0.0,,5,12
